Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,20/01/2020,13:45,14:00,348
57.149472,-2.097698,20/01/2020,14:00,14:15,376
57.149472,-2.097698,20/01/2020,14:15,14:30,340
57.149472,-2.097698,20/01/2020,14:30,14:45,352
57.149472,-2.097698,20/01/2020,14:45,15:00,420
57.149472,-2.097698,20/01/2020,15:00,15:15,276
57.149472,-2.097698,20/01/2020,15:15,15:30,384
57.149472,-2.097698,20/01/2020,15:30,15:45,380
57.149472,-2.097698,20/01/2020,15:45,16:00,392
57.149472,-2.097698,20/01/2020,16:00,16:15,396
57.149472,-2.097698,20/01/2020,16:15,16:30,444
57.149472,-2.097698,20/01/2020,16:30,16:45,368
57.149472,-2.097698,20/01/2020,16:45,17:00,440
57.149472,-2.097698,20/01/2020,17:00,17:15,432
57.149472,-2.097698,20/01/2020,17:15,17:30,564
57.149472,-2.097698,20/01/2020,17:30,17:45,524
57.149472,-2.097698,20/01/2020,17:45,18:00,408
57.149472,-2.097698,20/01/2020,18:00,18:15,328
57.149472,-2.097698,20/01/2020,18:15,18:30,488
57.149472,-2.097698,20/01/2020,18:30,18:45,384
57.149472,-2.097698,20/01/2020,18:45,19:00,336
57.149472,-2.097698,20/01/2020,19:00,19:15,324
57.149472,-2.097698,20/01/2020,19:15,19:30,292
57.149472,-2.097698,20/01/2020,19:30,19:45,296
57.149472,-2.097698,20/01/2020,19:45,20:00,288
57.149472,-2.097698,20/01/2020,20:00,20:15,320
57.149472,-2.097698,20/01/2020,20:15,20:30,308
57.149472,-2.097698,20/01/2020,20:30,20:45,200
57.149472,-2.097698,20/01/2020,20:45,21:00,248
57.149472,-2.097698,20/01/2020,21:00,21:15,180
57.149472,-2.097698,20/01/2020,21:15,21:30,208
57.149472,-2.097698,20/01/2020,21:30,21:45,236
57.149472,-2.097698,20/01/2020,21:45,22:00,136
57.149472,-2.097698,20/01/2020,22:00,22:15,208
57.149472,-2.097698,20/01/2020,22:15,22:30,176
