Latitude,Longitude,Date,Amount
57.145859,-2.101296,15/07/2019,213
57.145859,-2.101296,15/07/2019,326
57.145859,-2.101296,15/07/2019,297
57.145859,-2.101296,15/07/2019,364
57.145859,-2.101296,15/07/2019,355
57.145859,-2.101296,15/07/2019,434
57.145859,-2.101296,15/07/2019,571
57.145859,-2.101296,15/07/2019,502
57.145859,-2.101296,15/07/2019,484
57.145859,-2.101296,15/07/2019,616
57.145859,-2.101296,15/07/2019,424
57.145859,-2.101296,15/07/2019,446
57.145859,-2.101296,15/07/2019,429
57.145859,-2.101296,15/07/2019,350
57.145859,-2.101296,15/07/2019,425
57.145859,-2.101296,15/07/2019,345
57.145859,-2.101296,15/07/2019,325
57.145859,-2.101296,15/07/2019,403
57.145859,-2.101296,15/07/2019,487
57.145859,-2.101296,15/07/2019,438
57.145859,-2.101296,15/07/2019,360
57.145859,-2.101296,15/07/2019,460
57.145859,-2.101296,15/07/2019,572
57.145859,-2.101296,15/07/2019,572
57.145859,-2.101296,15/07/2019,431
57.145859,-2.101296,15/07/2019,481
57.145859,-2.101296,15/07/2019,694
57.145859,-2.101296,15/07/2019,542
57.145859,-2.101296,15/07/2019,453
57.145859,-2.101296,15/07/2019,392
57.145859,-2.101296,15/07/2019,453
57.145859,-2.101296,15/07/2019,548
57.145859,-2.101296,15/07/2019,719
57.145859,-2.101296,15/07/2019,754
57.145859,-2.101296,15/07/2019,629
57.145859,-2.101296,15/07/2019,390
57.145859,-2.101296,15/07/2019,411
57.145859,-2.101296,15/07/2019,599
57.145859,-2.101296,15/07/2019,514
57.145859,-2.101296,15/07/2019,438
57.145859,-2.101296,15/07/2019,598
57.145859,-2.101296,15/07/2019,703
57.145859,-2.101296,15/07/2019,789
57.145859,-2.101296,15/07/2019,694
57.145859,-2.101296,15/07/2019,807
57.145859,-2.101296,15/07/2019,712
57.145859,-2.101296,15/07/2019,611
57.145859,-2.101296,15/07/2019,388
57.145859,-2.101296,15/07/2019,334
57.145859,-2.101296,15/07/2019,386
57.145859,-2.101296,15/07/2019,479
57.145859,-2.101296,15/07/2019,365
57.145859,-2.101296,15/07/2019,406
57.145859,-2.101296,15/07/2019,373
57.145859,-2.101296,15/07/2019,319
57.145859,-2.101296,15/07/2019,355
57.145859,-2.101296,15/07/2019,280
57.145859,-2.101296,15/07/2019,340
57.145859,-2.101296,15/07/2019,226
57.145859,-2.101296,15/07/2019,254
57.145859,-2.101296,15/07/2019,324
57.145859,-2.101296,15/07/2019,300
57.145859,-2.101296,15/07/2019,259
57.145859,-2.101296,15/07/2019,222
57.145859,-2.101296,15/07/2019,257
57.145859,-2.101296,15/07/2019,190
57.145859,-2.101296,15/07/2019,183
57.145859,-2.101296,15/07/2019,218
57.145859,-2.101296,15/07/2019,169
57.145859,-2.101296,15/07/2019,146
57.145859,-2.101296,15/07/2019,132
57.145859,-2.101296,16/07/2019,165
57.145859,-2.101296,16/07/2019,98
57.145859,-2.101296,16/07/2019,61
57.145859,-2.101296,16/07/2019,68
57.145859,-2.101296,16/07/2019,63
57.145859,-2.101296,16/07/2019,67
57.145859,-2.101296,16/07/2019,61
57.145859,-2.101296,16/07/2019,44
57.145859,-2.101296,16/07/2019,35
57.145859,-2.101296,16/07/2019,30
57.145859,-2.101296,16/07/2019,76
57.145859,-2.101296,16/07/2019,29
57.145859,-2.101296,16/07/2019,57
57.145859,-2.101296,16/07/2019,13
57.145859,-2.101296,16/07/2019,68
57.145859,-2.101296,16/07/2019,42
57.145859,-2.101296,16/07/2019,51
57.145859,-2.101296,16/07/2019,40
57.145859,-2.101296,16/07/2019,53
57.145859,-2.101296,16/07/2019,82
57.145859,-2.101296,16/07/2019,50
57.145859,-2.101296,16/07/2019,126
57.145859,-2.101296,16/07/2019,133
57.145859,-2.101296,16/07/2019,141
57.145859,-2.101296,16/07/2019,126
57.145859,-2.101296,16/07/2019,227
57.145859,-2.101296,16/07/2019,248
57.145859,-2.101296,16/07/2019,371
57.145859,-2.101296,16/07/2019,372
57.145859,-2.101296,16/07/2019,359
57.145859,-2.101296,16/07/2019,446
57.145859,-2.101296,16/07/2019,514
57.145859,-2.101296,16/07/2019,461
57.145859,-2.101296,16/07/2019,572
57.145859,-2.101296,16/07/2019,485
57.145859,-2.101296,16/07/2019,358
57.145859,-2.101296,16/07/2019,461
57.145859,-2.101296,16/07/2019,445
57.145859,-2.101296,16/07/2019,480
57.145859,-2.101296,16/07/2019,379
57.145859,-2.101296,16/07/2019,384
57.145859,-2.101296,16/07/2019,396
57.145859,-2.101296,16/07/2019,529
57.145859,-2.101296,16/07/2019,429
57.145859,-2.101296,16/07/2019,390
57.145859,-2.101296,16/07/2019,445
57.145859,-2.101296,16/07/2019,505
57.145859,-2.101296,16/07/2019,479
57.145859,-2.101296,16/07/2019,452
57.145859,-2.101296,16/07/2019,506
57.145859,-2.101296,16/07/2019,479
57.145859,-2.101296,16/07/2019,459
57.145859,-2.101296,16/07/2019,527
57.145859,-2.101296,16/07/2019,468
57.145859,-2.101296,16/07/2019,427
57.145859,-2.101296,16/07/2019,458
57.145859,-2.101296,16/07/2019,459
57.145859,-2.101296,16/07/2019,516
57.145859,-2.101296,16/07/2019,615
57.145859,-2.101296,16/07/2019,561
57.145859,-2.101296,16/07/2019,617
57.145859,-2.101296,16/07/2019,722
57.145859,-2.101296,16/07/2019,491
57.145859,-2.101296,16/07/2019,428
57.145859,-2.101296,16/07/2019,564
57.145859,-2.101296,16/07/2019,698
57.145859,-2.101296,16/07/2019,679
57.145859,-2.101296,16/07/2019,605
57.145859,-2.101296,16/07/2019,681
57.145859,-2.101296,16/07/2019,783
57.145859,-2.101296,16/07/2019,444
57.145859,-2.101296,16/07/2019,562
57.145859,-2.101296,16/07/2019,507
57.145859,-2.101296,16/07/2019,380
57.145859,-2.101296,16/07/2019,422
57.145859,-2.101296,16/07/2019,499
57.145859,-2.101296,16/07/2019,402
57.145859,-2.101296,16/07/2019,431
57.145859,-2.101296,16/07/2019,463
57.145859,-2.101296,16/07/2019,375
57.145859,-2.101296,16/07/2019,367
57.145859,-2.101296,16/07/2019,449
57.145859,-2.101296,16/07/2019,235
57.145859,-2.101296,16/07/2019,317
57.145859,-2.101296,16/07/2019,266
57.145859,-2.101296,16/07/2019,291
57.145859,-2.101296,16/07/2019,310
57.145859,-2.101296,16/07/2019,229
57.145859,-2.101296,16/07/2019,291
57.145859,-2.101296,16/07/2019,286
57.145859,-2.101296,16/07/2019,351
57.145859,-2.101296,16/07/2019,413
57.145859,-2.101296,16/07/2019,553
57.145859,-2.101296,16/07/2019,423
57.145859,-2.101296,16/07/2019,324
57.145859,-2.101296,16/07/2019,316
57.145859,-2.101296,17/07/2019,239
57.145859,-2.101296,17/07/2019,150
57.145859,-2.101296,17/07/2019,130
57.145859,-2.101296,17/07/2019,87
57.145859,-2.101296,17/07/2019,138
57.145859,-2.101296,17/07/2019,48
57.145859,-2.101296,17/07/2019,64
57.145859,-2.101296,17/07/2019,36
57.145859,-2.101296,17/07/2019,30
57.145859,-2.101296,17/07/2019,70
57.145859,-2.101296,17/07/2019,55
57.145859,-2.101296,17/07/2019,31
57.145859,-2.101296,17/07/2019,37
57.145859,-2.101296,17/07/2019,60
57.145859,-2.101296,17/07/2019,16
57.145859,-2.101296,17/07/2019,70
57.145859,-2.101296,17/07/2019,75
57.145859,-2.101296,17/07/2019,42
57.145859,-2.101296,17/07/2019,46
57.145859,-2.101296,17/07/2019,84
57.145859,-2.101296,17/07/2019,53
57.145859,-2.101296,17/07/2019,164
57.145859,-2.101296,17/07/2019,134
57.145859,-2.101296,17/07/2019,180
57.145859,-2.101296,17/07/2019,193
57.145859,-2.101296,17/07/2019,277
57.145859,-2.101296,17/07/2019,267
57.145859,-2.101296,17/07/2019,372
57.145859,-2.101296,17/07/2019,300
57.145859,-2.101296,17/07/2019,445
57.145859,-2.101296,17/07/2019,513
57.145859,-2.101296,17/07/2019,460
57.145859,-2.101296,17/07/2019,487
57.145859,-2.101296,17/07/2019,613
57.145859,-2.101296,17/07/2019,541
57.145859,-2.101296,17/07/2019,490
57.145859,-2.101296,17/07/2019,514
57.145859,-2.101296,17/07/2019,505
57.145859,-2.101296,17/07/2019,514
57.145859,-2.101296,17/07/2019,431
57.145859,-2.101296,17/07/2019,424
57.145859,-2.101296,17/07/2019,327
57.145859,-2.101296,17/07/2019,465
57.145859,-2.101296,17/07/2019,370
57.145859,-2.101296,17/07/2019,507
57.145859,-2.101296,17/07/2019,413
57.145859,-2.101296,17/07/2019,447
57.145859,-2.101296,17/07/2019,549
57.145859,-2.101296,17/07/2019,595
57.145859,-2.101296,17/07/2019,520
57.145859,-2.101296,17/07/2019,607
57.145859,-2.101296,17/07/2019,479
57.145859,-2.101296,17/07/2019,715
57.145859,-2.101296,17/07/2019,602
57.145859,-2.101296,17/07/2019,571
57.145859,-2.101296,17/07/2019,501
57.145859,-2.101296,17/07/2019,448
57.145859,-2.101296,17/07/2019,595
57.145859,-2.101296,17/07/2019,597
57.145859,-2.101296,17/07/2019,526
57.145859,-2.101296,17/07/2019,445
57.145859,-2.101296,17/07/2019,545
57.145859,-2.101296,17/07/2019,431
57.145859,-2.101296,17/07/2019,464
57.145859,-2.101296,17/07/2019,563
57.145859,-2.101296,17/07/2019,657
57.145859,-2.101296,17/07/2019,850
57.145859,-2.101296,17/07/2019,740
57.145859,-2.101296,17/07/2019,844
57.145859,-2.101296,17/07/2019,839
57.145859,-2.101296,17/07/2019,793
57.145859,-2.101296,17/07/2019,496
57.145859,-2.101296,17/07/2019,390
57.145859,-2.101296,17/07/2019,463
57.145859,-2.101296,17/07/2019,416
57.145859,-2.101296,17/07/2019,392
57.145859,-2.101296,17/07/2019,460
57.145859,-2.101296,17/07/2019,349
57.145859,-2.101296,17/07/2019,456
57.145859,-2.101296,17/07/2019,387
57.145859,-2.101296,17/07/2019,335
57.145859,-2.101296,17/07/2019,313
57.145859,-2.101296,17/07/2019,323
57.145859,-2.101296,17/07/2019,331
57.145859,-2.101296,17/07/2019,263
57.145859,-2.101296,17/07/2019,232
57.145859,-2.101296,17/07/2019,260
57.145859,-2.101296,17/07/2019,252
57.145859,-2.101296,17/07/2019,291
57.145859,-2.101296,17/07/2019,176
57.145859,-2.101296,17/07/2019,223
57.145859,-2.101296,17/07/2019,138
57.145859,-2.101296,17/07/2019,184
57.145859,-2.101296,17/07/2019,97
57.145859,-2.101296,17/07/2019,128
57.145859,-2.101296,17/07/2019,73
57.145859,-2.101296,18/07/2019,158
57.145859,-2.101296,18/07/2019,123
57.145859,-2.101296,18/07/2019,69
57.145859,-2.101296,18/07/2019,70
57.145859,-2.101296,18/07/2019,53
57.145859,-2.101296,18/07/2019,81
57.145859,-2.101296,18/07/2019,74
57.145859,-2.101296,18/07/2019,31
57.145859,-2.101296,18/07/2019,68
57.145859,-2.101296,18/07/2019,65
57.145859,-2.101296,18/07/2019,65
57.145859,-2.101296,18/07/2019,29
57.145859,-2.101296,18/07/2019,39
57.145859,-2.101296,18/07/2019,88
57.145859,-2.101296,18/07/2019,32
57.145859,-2.101296,18/07/2019,67
57.145859,-2.101296,18/07/2019,57
57.145859,-2.101296,18/07/2019,13
57.145859,-2.101296,18/07/2019,72
57.145859,-2.101296,18/07/2019,73
57.145859,-2.101296,18/07/2019,64
57.145859,-2.101296,18/07/2019,151
57.145859,-2.101296,18/07/2019,121
57.145859,-2.101296,18/07/2019,135
57.145859,-2.101296,18/07/2019,134
57.145859,-2.101296,18/07/2019,285
57.145859,-2.101296,18/07/2019,319
57.145859,-2.101296,18/07/2019,317
57.145859,-2.101296,18/07/2019,379
57.145859,-2.101296,18/07/2019,389
57.145859,-2.101296,18/07/2019,539
57.145859,-2.101296,18/07/2019,435
57.145859,-2.101296,18/07/2019,549
57.145859,-2.101296,18/07/2019,460
57.145859,-2.101296,18/07/2019,527
57.145859,-2.101296,18/07/2019,436
57.145859,-2.101296,18/07/2019,448
57.145859,-2.101296,18/07/2019,403
57.145859,-2.101296,18/07/2019,372
57.145859,-2.101296,18/07/2019,460
57.145859,-2.101296,18/07/2019,416
57.145859,-2.101296,18/07/2019,384
57.145859,-2.101296,18/07/2019,407
57.145859,-2.101296,18/07/2019,597
57.145859,-2.101296,18/07/2019,512
57.145859,-2.101296,18/07/2019,561
57.145859,-2.101296,18/07/2019,385
57.145859,-2.101296,18/07/2019,570
57.145859,-2.101296,18/07/2019,535
57.145859,-2.101296,18/07/2019,437
57.145859,-2.101296,18/07/2019,509
57.145859,-2.101296,18/07/2019,453
57.145859,-2.101296,18/07/2019,425
57.145859,-2.101296,18/07/2019,467
57.145859,-2.101296,18/07/2019,557
57.145859,-2.101296,18/07/2019,545
57.145859,-2.101296,18/07/2019,701
