Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,14/07/2019,22:30,22:45,172
57.149472,-2.097698,14/07/2019,22:45,23:00,208
57.149472,-2.097698,14/07/2019,23:00,23:15,284
57.149472,-2.097698,14/07/2019,23:15,23:30,128
57.149472,-2.097698,14/07/2019,23:30,23:45,160
57.149472,-2.097698,14/07/2019,23:45,24:00:00,160
57.149472,-2.097698,15/07/2019,00:00,00:15,120
57.149472,-2.097698,15/07/2019,00:15,00:30,112
57.149472,-2.097698,15/07/2019,00:30,00:45,84
57.149472,-2.097698,15/07/2019,00:45,01:00,80
57.149472,-2.097698,15/07/2019,01:00,01:15,68
57.149472,-2.097698,15/07/2019,01:15,01:30,52
57.149472,-2.097698,15/07/2019,01:30,01:45,60
57.149472,-2.097698,15/07/2019,01:45,02:00,84
57.149472,-2.097698,15/07/2019,02:00,02:15,76
57.149472,-2.097698,15/07/2019,02:15,02:30,76
57.149472,-2.097698,15/07/2019,02:30,02:45,72
57.149472,-2.097698,15/07/2019,02:45,03:00,60
57.149472,-2.097698,15/07/2019,03:00,03:15,60
57.149472,-2.097698,15/07/2019,03:15,03:30,52
57.149472,-2.097698,15/07/2019,03:30,03:45,32
57.149472,-2.097698,15/07/2019,03:45,04:00,36
57.149472,-2.097698,15/07/2019,04:00,04:15,32
57.149472,-2.097698,15/07/2019,04:15,04:30,28
57.149472,-2.097698,15/07/2019,04:30,04:45,36
57.149472,-2.097698,15/07/2019,04:45,05:00,28
57.149472,-2.097698,15/07/2019,05:00,05:15,48
57.149472,-2.097698,15/07/2019,05:15,05:30,80
57.149472,-2.097698,15/07/2019,05:30,05:45,60
57.149472,-2.097698,15/07/2019,05:45,06:00,68
57.149472,-2.097698,15/07/2019,06:00,06:15,96
57.149472,-2.097698,15/07/2019,06:15,06:30,144
57.149472,-2.097698,15/07/2019,06:30,06:45,192
57.149472,-2.097698,15/07/2019,06:45,07:00,204
57.149472,-2.097698,15/07/2019,07:00,07:15,280
57.149472,-2.097698,15/07/2019,07:15,07:30,240
57.149472,-2.097698,15/07/2019,07:30,07:45,372
57.149472,-2.097698,15/07/2019,07:45,08:00,316
57.149472,-2.097698,15/07/2019,08:00,08:15,424
57.149472,-2.097698,15/07/2019,08:15,08:30,344
57.149472,-2.097698,15/07/2019,08:30,08:45,412
57.149472,-2.097698,15/07/2019,08:45,09:00,416
57.149472,-2.097698,15/07/2019,09:00,09:15,376
57.149472,-2.097698,15/07/2019,09:15,09:30,396
57.149472,-2.097698,15/07/2019,09:30,09:45,348
57.149472,-2.097698,15/07/2019,09:45,10:00,328
57.149472,-2.097698,15/07/2019,10:00,10:15,324
57.149472,-2.097698,15/07/2019,10:15,10:30,304
57.149472,-2.097698,15/07/2019,10:30,10:45,308
57.149472,-2.097698,15/07/2019,10:45,11:00,356
57.149472,-2.097698,15/07/2019,11:00,11:15,372
57.149472,-2.097698,15/07/2019,11:15,11:30,300
57.149472,-2.097698,15/07/2019,11:30,11:45,360
57.149472,-2.097698,15/07/2019,11:45,12:00,388
57.149472,-2.097698,15/07/2019,12:00,12:15,360
57.149472,-2.097698,15/07/2019,12:15,12:30,404
57.149472,-2.097698,15/07/2019,12:30,12:45,408
57.149472,-2.097698,15/07/2019,12:45,13:00,428
57.149472,-2.097698,15/07/2019,13:00,13:15,372
57.149472,-2.097698,15/07/2019,13:15,13:30,400
57.149472,-2.097698,15/07/2019,13:30,13:45,348
57.149472,-2.097698,15/07/2019,13:45,14:00,364
57.149472,-2.097698,15/07/2019,14:00,14:15,456
57.149472,-2.097698,15/07/2019,14:15,14:30,436
57.149472,-2.097698,15/07/2019,14:30,14:45,448
57.149472,-2.097698,15/07/2019,14:45,15:00,392
57.149472,-2.097698,15/07/2019,15:00,15:15,408
57.149472,-2.097698,15/07/2019,15:15,15:30,496
57.149472,-2.097698,15/07/2019,15:30,15:45,424
57.149472,-2.097698,15/07/2019,15:45,16:00,388
57.149472,-2.097698,15/07/2019,16:00,16:15,480
57.149472,-2.097698,15/07/2019,16:15,16:30,440
57.149472,-2.097698,15/07/2019,16:30,16:45,436
57.149472,-2.097698,15/07/2019,16:45,17:00,412
57.149472,-2.097698,15/07/2019,17:00,17:15,464
57.149472,-2.097698,15/07/2019,17:15,17:30,596
57.149472,-2.097698,15/07/2019,17:30,17:45,420
57.149472,-2.097698,15/07/2019,17:45,18:00,412
57.149472,-2.097698,15/07/2019,18:00,18:15,372
57.149472,-2.097698,15/07/2019,18:15,18:30,376
57.149472,-2.097698,15/07/2019,18:30,18:45,424
57.149472,-2.097698,15/07/2019,18:45,19:00,336
57.149472,-2.097698,15/07/2019,19:00,19:15,412
57.149472,-2.097698,15/07/2019,19:15,19:30,284
57.149472,-2.097698,15/07/2019,19:30,19:45,372
57.149472,-2.097698,15/07/2019,19:45,20:00,304
57.149472,-2.097698,15/07/2019,20:00,20:15,356
57.149472,-2.097698,15/07/2019,20:15,20:30,316
57.149472,-2.097698,15/07/2019,20:30,20:45,268
57.149472,-2.097698,15/07/2019,20:45,21:00,280
57.149472,-2.097698,15/07/2019,21:00,21:15,232
57.149472,-2.097698,15/07/2019,21:15,21:30,220
57.149472,-2.097698,15/07/2019,21:30,21:45,248
57.149472,-2.097698,15/07/2019,21:45,22:00,176
57.149472,-2.097698,15/07/2019,22:00,22:15,192
57.149472,-2.097698,15/07/2019,22:15,22:30,200
57.149472,-2.097698,15/07/2019,22:30,22:45,168
57.149472,-2.097698,15/07/2019,22:45,23:00,188
57.149472,-2.097698,15/07/2019,23:00,23:15,188
57.149472,-2.097698,15/07/2019,23:15,23:30,108
57.149472,-2.097698,15/07/2019,23:30,23:45,124
57.149472,-2.097698,15/07/2019,23:45,24:00:00,100
57.149472,-2.097698,16/07/2019,00:00,00:15,128
57.149472,-2.097698,16/07/2019,00:15,00:30,88
57.149472,-2.097698,16/07/2019,00:30,00:45,76
57.149472,-2.097698,16/07/2019,00:45,01:00,48
57.149472,-2.097698,16/07/2019,01:00,01:15,72
57.149472,-2.097698,16/07/2019,01:15,01:30,52
57.149472,-2.097698,16/07/2019,01:30,01:45,60
57.149472,-2.097698,16/07/2019,01:45,02:00,36
57.149472,-2.097698,16/07/2019,02:00,02:15,48
57.149472,-2.097698,16/07/2019,02:15,02:30,84
57.149472,-2.097698,16/07/2019,02:30,02:45,72
57.149472,-2.097698,16/07/2019,02:45,03:00,32
57.149472,-2.097698,16/07/2019,03:00,03:15,36
57.149472,-2.097698,16/07/2019,03:15,03:30,28
57.149472,-2.097698,16/07/2019,03:30,03:45,24
57.149472,-2.097698,16/07/2019,03:45,04:00,24
57.149472,-2.097698,16/07/2019,04:00,04:15,28
57.149472,-2.097698,16/07/2019,04:15,04:30,24
57.149472,-2.097698,16/07/2019,04:30,04:45,36
57.149472,-2.097698,16/07/2019,04:45,05:00,44
57.149472,-2.097698,16/07/2019,05:00,05:15,64
57.149472,-2.097698,16/07/2019,05:15,05:30,60
57.149472,-2.097698,16/07/2019,05:30,05:45,56
57.149472,-2.097698,16/07/2019,05:45,06:00,64
57.149472,-2.097698,16/07/2019,06:00,06:15,104
57.149472,-2.097698,16/07/2019,06:15,06:30,140
57.149472,-2.097698,16/07/2019,06:30,06:45,196
57.149472,-2.097698,16/07/2019,06:45,07:00,268
57.149472,-2.097698,16/07/2019,07:00,07:15,260
57.149472,-2.097698,16/07/2019,07:15,07:30,256
57.149472,-2.097698,16/07/2019,07:30,07:45,360
57.149472,-2.097698,16/07/2019,07:45,08:00,360
57.149472,-2.097698,16/07/2019,08:00,08:15,424
57.149472,-2.097698,16/07/2019,08:15,08:30,400
57.149472,-2.097698,16/07/2019,08:30,08:45,384
57.149472,-2.097698,16/07/2019,08:45,09:00,324
57.149472,-2.097698,16/07/2019,09:00,09:15,396
57.149472,-2.097698,16/07/2019,09:15,09:30,304
57.149472,-2.097698,16/07/2019,09:30,09:45,360
57.149472,-2.097698,16/07/2019,09:45,10:00,388
57.149472,-2.097698,16/07/2019,10:00,10:15,336
57.149472,-2.097698,16/07/2019,10:15,10:30,332
57.149472,-2.097698,16/07/2019,10:30,10:45,272
57.149472,-2.097698,16/07/2019,10:45,11:00,360
57.149472,-2.097698,16/07/2019,11:00,11:15,320
57.149472,-2.097698,16/07/2019,11:15,11:30,280
57.149472,-2.097698,16/07/2019,11:30,11:45,372
57.149472,-2.097698,16/07/2019,11:45,12:00,388
57.149472,-2.097698,16/07/2019,12:00,12:15,416
57.149472,-2.097698,16/07/2019,12:15,12:30,312
57.149472,-2.097698,16/07/2019,12:30,12:45,388
57.149472,-2.097698,16/07/2019,12:45,13:00,408
57.149472,-2.097698,16/07/2019,13:00,13:15,424
57.149472,-2.097698,16/07/2019,13:15,13:30,428
57.149472,-2.097698,16/07/2019,13:30,13:45,364
57.149472,-2.097698,16/07/2019,13:45,14:00,460
57.149472,-2.097698,16/07/2019,14:00,14:15,472
57.149472,-2.097698,16/07/2019,14:15,14:30,368
57.149472,-2.097698,16/07/2019,14:30,14:45,412
57.149472,-2.097698,16/07/2019,14:45,15:00,400
57.149472,-2.097698,16/07/2019,15:00,15:15,440
57.149472,-2.097698,16/07/2019,15:15,15:30,448
57.149472,-2.097698,16/07/2019,15:30,15:45,424
57.149472,-2.097698,16/07/2019,15:45,16:00,428
57.149472,-2.097698,16/07/2019,16:00,16:15,456
57.149472,-2.097698,16/07/2019,16:15,16:30,560
57.149472,-2.097698,16/07/2019,16:30,16:45,464
57.149472,-2.097698,16/07/2019,16:45,17:00,536
57.149472,-2.097698,16/07/2019,17:00,17:15,492
57.149472,-2.097698,16/07/2019,17:15,17:30,524
57.149472,-2.097698,16/07/2019,17:30,17:45,572
57.149472,-2.097698,16/07/2019,17:45,18:00,536
57.149472,-2.097698,16/07/2019,18:00,18:15,496
57.149472,-2.097698,16/07/2019,18:15,18:30,448
57.149472,-2.097698,16/07/2019,18:30,18:45,540
57.149472,-2.097698,16/07/2019,18:45,19:00,532
57.149472,-2.097698,16/07/2019,19:00,19:15,432
57.149472,-2.097698,16/07/2019,19:15,19:30,476
57.149472,-2.097698,16/07/2019,19:30,19:45,536
57.149472,-2.097698,16/07/2019,19:45,20:00,400
57.149472,-2.097698,16/07/2019,20:00,20:15,336
57.149472,-2.097698,16/07/2019,20:15,20:30,312
57.149472,-2.097698,16/07/2019,20:30,20:45,288
57.149472,-2.097698,16/07/2019,20:45,21:00,256
57.149472,-2.097698,16/07/2019,21:00,21:15,240
57.149472,-2.097698,16/07/2019,21:15,21:30,220
57.149472,-2.097698,16/07/2019,21:30,21:45,276
57.149472,-2.097698,16/07/2019,21:45,22:00,208
57.149472,-2.097698,16/07/2019,22:00,22:15,228
57.149472,-2.097698,16/07/2019,22:15,22:30,312
57.149472,-2.097698,16/07/2019,22:30,22:45,312
57.149472,-2.097698,16/07/2019,22:45,23:00,208
57.149472,-2.097698,16/07/2019,23:00,23:15,188
57.149472,-2.097698,16/07/2019,23:15,23:30,232
57.149472,-2.097698,16/07/2019,23:30,23:45,164
57.149472,-2.097698,16/07/2019,23:45,24:00:00,200
57.149472,-2.097698,17/07/2019,00:00,00:15,168
57.149472,-2.097698,17/07/2019,00:15,00:30,112
57.149472,-2.097698,17/07/2019,00:30,00:45,124
57.149472,-2.097698,17/07/2019,00:45,01:00,72
57.149472,-2.097698,17/07/2019,01:00,01:15,96
57.149472,-2.097698,17/07/2019,01:15,01:30,76
57.149472,-2.097698,17/07/2019,01:30,01:45,28
57.149472,-2.097698,17/07/2019,01:45,02:00,68
57.149472,-2.097698,17/07/2019,02:00,02:15,60
57.149472,-2.097698,17/07/2019,02:15,02:30,64
57.149472,-2.097698,17/07/2019,02:30,02:45,64
57.149472,-2.097698,17/07/2019,02:45,03:00,68
57.149472,-2.097698,17/07/2019,03:00,03:15,40
57.149472,-2.097698,17/07/2019,03:15,03:30,68
57.149472,-2.097698,17/07/2019,03:30,03:45,20
57.149472,-2.097698,17/07/2019,03:45,04:00,32
